Latitude,Longitude,Magnitude,Year,Month,Day,Hour,Minute,BigEarthquake,CountryLong,CountryShort,CityLong,CityShort
-19.187,-173.449999999999,6.0,1970,7,16,21,17,1,Tonga,TO,52G8RH72+62,52G8RH72+62
-22.0979999999999,-174.712999999999,6.2,1970,7,17,20,4,1,5297W72P+RR,5297W72P+RR,5297W72P+RR,5297W72P+RR
-3.789,152.4,6.0,1970,7,19,9,22,1,Papua New Guinea,PG,696X+9X,696X+9X
32.18,131.694999999999,7.0,1970,7,25,22,41,1,Japan,JP,5MJV+2X,5MJV+2X
32.188,131.813999999999,6.1,1970,7,26,7,10,1,8Q4H5RQ7+5H,8Q4H5RQ7+5H,8Q4H5RQ7+5H,8Q4H5RQ7+5H
26.0159999999999,95.396,6.5,1970,7,29,10,16,1,Myanmar (Burma),MM,Sagaing Region,Sagaing Region
37.82399999999991,55.87599999999991,6.6,1970,7,30,0,52,1,Iran,IR,Golestan Province,Golestan Province
14.2579999999999,51.84,6.5,1970,7,30,4,58,1,7H6H7R5R+52,7H6H7R5R+52,7H6H7R5R+52,7H6H7R5R+52
-1.459,-72.558,7.1,1970,7,31,17,8,1,Colombia,CO,Amazonas,Amazonas
-13.874,166.788,6.4,1970,8,10,15,15,1,Vanuatu,VU,5VR84QGQ+C6,5VR84QGQ+C6
-14.1229999999999,166.65,7.0,1970,8,11,10,22,1,Vanuatu,VU,5VQ8VJGX+QX,5VQ8VJGX+QX
-60.60699999999991,-25.399,6.0,1970,8,11,20,10,1,39FP9JV2+59,39FP9JV2+59,39FP9JV2+59,39FP9JV2+59
-13.8569999999999,166.491999999999,6.3,1970,8,12,1,39,1,Vanuatu,VU,5VR84FVR+6Q,5VR84FVR+6Q
12.015,-86.542,6.3,1970,8,12,9,24,1,Nicaragua,NI,Managua,MN
-8.878,117.979,6.0,1970,8,13,4,22,1,Indonesia,ID,West Nusa Tenggara,West Nusa Tenggara
60.7,-145.38,6.0,1970,8,18,17,52,1,United States,US,Alaska,AK
-56.587,-142.483,6.4,1970,8,24,12,30,1,33MVCG78+6Q,33MVCG78+6Q,33MVCG78+6Q,33MVCG78+6Q
52.38,151.597,6.6,1970,8,30,17,46,1,Russia,RU,9R4H9HHW+XQ,9R4H9HHW+XQ
17.718,147.616999999999,6.4,1970,9,1,5,11,1,7R99PJ98+6Q,7R99PJ98+6Q,7R99PJ98+6Q,7R99PJ98+6Q
13.01,144.428,6.0,1970,9,16,1,49,1,7R562C6H+25,7R562C6H+25,7R562C6H+25,7R562C6H+25
-6.467,154.616,6.5,1970,9,23,12,4,1,Papua New Guinea,PG,6R5PGJM8+69,6R5PGJM8+69
6.212,-77.59399999999991,6.6,1970,9,26,12,2,1,Colombia,CO,67R46C64+RC,67R46C64+RC
6.432,-77.4069999999999,6.5,1970,9,27,3,38,1,Colombia,CO,67R4CHJV+R6,67R4CHJV+R6
-3.591,86.161,6.3,1970,10,10,8,53,1,6M88C556+JC,6M88C556+JC,6M88C556+JC,6M88C556+JC
-31.896,-177.932999999999,6.2,1970,10,10,21,59,1,42W44338+HR,42W44338+HR,42W44338+HR,42W44338+HR
-31.809,-178.131,6.3,1970,10,11,3,16,1,42W35VR9+CH,42W35VR9+CH,42W35VR9+CH,42W35VR9+CH
-32.052,-177.823,6.1,1970,10,11,5,38,1,42V4W5XG+6R,42V4W5XG+6R,42V4W5XG+6R,42V4W5XG+6R
43.515,147.966,6.0,1970,10,14,18,15,1,8RM9GX78+XC,8RM9GX78+XC,8RM9GX78+XC,8RM9GX78+XC
9.023,93.87399999999992,6.3,1970,10,25,15,9,1,6MXM2VFF+5J,6MXM2VFF+5J,6MXM2VFF+5J,6MXM2VFF+5J
-4.926,145.467,7.0,1970,10,31,17,53,1,Papua New Guinea,PG,Madang Province,Madang Province
-3.437,135.63,6.8,1970,11,8,22,35,1,Indonesia,ID,Papua,Papua
-5.05,145.062,6.5,1970,11,12,6,7,1,Papua New Guinea,PG,Madang Province,Madang Province
11.946,123.973,6.3,1970,11,13,14,16,1,Philippines,PH,Bicol,Bicol
2.227,127.188,6.0,1970,11,14,0,57,1,Indonesia,ID,6QJ965GQ+R5,6QJ965GQ+R5
22.7109999999999,121.343999999999,6.1,1970,11,14,7,58,1,Taiwan,TW,P86V+9H,P86V+9H
35.1469999999999,-35.7359999999999,6.0,1970,11,18,12,23,1,897647W7+QJ,897647W7+QJ,897647W7+QJ,897647W7+QJ
-20.9209999999999,-69.8299999999999,6.0,1970,11,28,11,8,1,Chile,CL,Tarapacá,Tarapacá
-11.6809999999999,-14.087,6.0,1970,11,29,6,1,1,5CW78W97+J6,5CW78W97+J6,5CW78W97+J6,5CW78W97+J6
-10.967,163.388,6.1,1970,12,1,18,14,1,Solomon Islands,SB,5VX529MQ+66,5VX529MQ+66
51.43999999999991,-175.33,6.0,1970,12,1,21,9,1,United States,US,9236CMQC+X2,9236CMQC+X2
-10.861,163.461999999999,6.5,1970,12,2,15,25,1,Solomon Islands,SB,5VX54FQ6+HQ,5VX54FQ6+HQ
-10.9659999999999,163.289999999999,7.0,1970,12,2,15,54,1,Solomon Islands,SB,5VX527MQ+JX,5VX527MQ+JX
-23.132,-70.114,6.3,1970,12,4,17,8,1,Chile,CL,Antofagasta,Antofagasta
41.79899999999991,143.511,6.1,1970,12,6,20,20,1,8RH5QGX6+J9,8RH5QGX6+J9,8RH5QGX6+J9,8RH5QGX6+J9
-30.704,-71.209,6.4,1970,12,8,19,30,1,Chile,CL,Coquimbo,Coquimbo
-3.989,-80.724,7.6,1970,12,10,4,34,1,Peru,PE,Tumbes,Tumbes
-1.627,99.90399999999993,6.2,1970,12,19,10,38,1,Indonesia,ID,6MCX9WF3+6H,6MCX9WF3+6H
-5.158,153.62,6.0,1970,12,28,20,3,1,Papua New Guinea,PG,6R6MRJRC+Q2,6R6MRJRC+Q2
-10.547,161.402999999999,6.1,1970,12,29,2,26,1,Solomon Islands,SB,FC33+66,FC33+66
-55.503,-2.578,7.1,1971,1,3,17,35,1,3CPVFCWC+QQ,3CPVFCWC+QQ,3CPVFCWC+QQ,3CPVFCWC+QQ
-3.132,139.697,8.1,1971,1,10,7,17,1,Indonesia,ID,Papua,Papua
-2.977,139.622999999999,6.1,1971,1,10,10,45,1,Indonesia,ID,Papua,Papua
-3.426,139.979999999999,6.0,1971,1,10,16,38,1,Indonesia,ID,Papua,Papua
-3.23,139.865,6.1,1971,1,10,22,14,1,Indonesia,ID,Papua,Papua
-3.03,139.47,6.0,1971,1,15,7,28,1,Indonesia,ID,Papua,Papua
-9.602,151.349999999999,6.3,1971,1,25,0,18,1,Papua New Guinea,PG,6R2H99X2+52,6R2H99X2+52
51.465,-177.693,6.3,1971,1,25,16,8,1,United States,US,9234F884+2R,9234F884+2R
51.720999999999904,150.946,6.1,1971,1,29,21,58,1,Russia,RU,9R3GPWCW+CC,9R3GPWCW+CC
0.647,98.83799999999992,7.1,1971,2,4,15,33,1,Indonesia,ID,6MGWJRWQ+R5,6MGWJRWQ+R5
51.356,-176.717999999999,6.0,1971,2,7,2,29,1,United States,US,9235974J+9Q,9235974J+9Q
-63.453,-61.215,7.0,1971,2,8,21,4,1,Antarctica,AQ,378WGQWM+QX,378WGQWM+QX
34.4159999999999,-118.37,6.6,1971,2,9,14,0,1,United States,US,California,CA
40.17,142.348999999999,6.2,1971,2,17,5,13,1,8RG458CX+2H,8RG458CX+2H,8RG458CX+2H,8RG458CX+2H
-23.8449999999999,-67.159,6.3,1971,2,21,10,35,1,Argentina,AR,Salta Province,Salta Province
-18.3679999999999,173.637,6.0,1971,3,13,15,47,1,5VHMJJJP+RR,5VHMJJJP+RR,5VHMJJJP+RR,5VHMJJJP+RR
-5.72,145.367999999999,6.3,1971,3,13,19,12,1,Papua New Guinea,PG,Madang Province,Madang Province
50.603,-129.947,6.1,1971,3,13,23,51,1,942GJ333+65,942GJ333+65,942GJ333+65,942GJ333+65
-10.9179999999999,163.686,6.4,1971,3,16,12,32,1,Solomon Islands,SB,5VX53MJP+Q9,5VX53MJP+Q9
-22.879,-176.358,6.0,1971,3,23,2,15,1,52954JCR+CQ,52954JCR+CQ,52954JCR+CQ,52954JCR+CQ
70.99299999999991,-7.034,6.3,1971,3,23,9,26,1,CC2JXXV8+5C,CC2JXXV8+5C,CC2JXXV8+5C,CC2JXXV8+5C
41.453,79.259,6.0,1971,3,23,20,47,1,China,CN,Xinjiang,Xinjiang
35.462,98.1659999999999,6.4,1971,3,24,13,54,1,China,CN,Qinghai,Qinghai
-55.439,-129.099999999999,6.0,1971,3,26,9,8,1,34PGHW62+92,34PGHW62+92,34PGHW62+92,34PGHW62+92
11.769,95.052,6.3,1971,3,28,8,23,1,7M3QQ392+JR,7M3QQ392+JR,7M3QQ392+JR,7M3QQ392+JR
-56.24499999999991,-122.459,6.6,1971,4,4,10,15,1,34MVQG4R+2C,34MVQG4R+2C,34MVQG4R+2C,34MVQG4R+2C
2.444,129.117999999999,6.6,1971,4,7,4,59,1,Indonesia,ID,6QJFC4V9+J5,6QJFC4V9+J5
-4.334,102.401,6.3,1971,4,8,7,45,1,Indonesia,ID,6P74MC82+9C,6P74MC82+9C
28.308,55.59799999999991,6.0,1971,4,12,19,3,1,Iran,IR,Hormozgan Province,Hormozgan Province
22.934,101.028,6.3,1971,4,28,15,32,1,China,CN,Yunnan,Yunnan
51.433,-177.212999999999,7.1,1971,5,2,6,8,1,United States,US,9234CQMP+5R,9234CQMP+5R
-6.609,105.373,6.1,1971,5,4,2,4,1,Indonesia,ID,99RF+C5,99RF+C5
-39.779,-104.843999999999,6.2,1971,5,9,8,25,1,45GQ65C4+CC,45GQ65C4+CC,45GQ65C4+CC,45GQ65C4+CC
65.9,-164.0,6.1,1971,5,13,21,27,1,United States,US,Alaska,AK
63.95,146.111999999999,6.6,1971,5,18,22,44,1,Russia,RU,Sakha Republic,Sakha Republic
38.829,40.521,6.7,1971,5,22,16,43,1,Türkiye,TR,Bingöl,Bingöl
32.389,92.119,6.1,1971,5,22,20,3,1,China,CN,Tibet,Tibet
25.2289999999999,96.4429999999999,6.1,1971,5,30,15,44,1,Myanmar (Burma),MM,Kachin,Kachin
25.19,96.51399999999992,6.1,1971,5,31,5,13,1,Myanmar (Burma),MM,Kachin,Kachin
17.966,-69.778,6.1,1971,6,11,12,56,1,779GX68C+9R,779GX68C+9R,779GX68C+9R,779GX68C+9R
51.487,176.084,6.5,1971,6,11,13,58,1,United States,US,9V3RF3PM+QJ,9V3RF3PM+QJ
-25.478,-69.153,6.3,1971,6,17,21,0,1,Chile,CL,Antofagasta,Antofagasta
-5.249,96.933,6.4,1971,6,26,19,27,1,6M6RQW2M+C5,6M6RQW2M+C5,6M6RQW2M+C5,6M6RQW2M+C5
-6.939,129.556999999999,6.3,1971,7,8,19,7,1,Indonesia,ID,6Q5F3H64+CR,6Q5F3H64+CR
-32.536,-71.15399999999991,6.6,1971,7,9,3,3,1,Chile,CL,Valparaíso,Valparaíso
-32.267,-71.807,6.3,1971,7,11,9,51,1,Chile,CL,47VCP5MV+65,47VCP5MV+65
-5.474,153.884999999999,7.9,1971,7,14,6,11,1,Papua New Guinea,PG,6R6MGVGM+9X,6R6MGVGM+9X
-5.795,153.229999999999,6.8,1971,7,14,7,16,1,Papua New Guinea,PG,6R6M663J+X2,6R6M663J+X2
-4.827,153.571,6.8,1971,7,14,7,37,1,Papua New Guinea,PG,6R7M5HFC+6C,6R7M5HFC+6C
-5.156,153.288,6.3,1971,7,14,17,38,1,Papua New Guinea,PG,6R6MR7VQ+H6,6R6MR7VQ+H6
-5.203,153.347,6.5,1971,7,14,18,27,1,Papua New Guinea,PG,6R6MQ8WW+QQ,6R6MQ8WW+QQ
-5.795,154.045999999999,6.3,1971,7,14,19,33,1,Papua New Guinea,PG,6R6P623W+X9,6R6P623W+X9
-4.83,153.303,6.6,1971,7,18,14,31,1,Papua New Guinea,PG,6R7M58C3+25,6R7M58C3+25
-5.688,153.8,7.1,1971,7,19,0,14,1,Papua New Guinea,PG,6R6M8Q6X+QX,6R6M8Q6X+QX
-5.519,150.595,6.2,1971,7,19,15,37,1,Papua New Guinea,PG,Unnamed Road,Unnamed Road
12.363,123.685,6.3,1971,7,25,12,51,1,Philippines,PH,9M7P+52,9M7P+52
52.151,173.095,6.3,1971,7,25,15,41,1,United States,US,9V4M532W+C2,9V4M532W+C2
-4.94,153.173,7.9,1971,7,26,1,23,1,Papua New Guinea,PG,6R7M356F+26,6R7M356F+26
39.905,77.168,6.0,1971,7,26,1,48,1,China,CN,Xinjiang,Xinjiang
-5.168,152.216,6.4,1971,7,26,2,24,1,Papua New Guinea,PG,6R6JR6J8+QC,6R6JR6J8+QC
-5.728,151.938999999999,6.2,1971,7,26,2,29,1,Papua New Guinea,PG,6R6H7WCQ+RH,6R6H7WCQ+RH
-5.626,151.407999999999,6.2,1971,7,26,15,35,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
-5.857,151.305,6.1,1971,7,26,19,15,1,Papua New Guinea,PG,48V4+62,48V4+62
-2.748,-77.429,6.3,1971,7,27,2,2,1,Ecuador,EC,Morona-Santiago,Morona-Santiago
-5.152,152.973,6.5,1971,7,27,20,47,1,Papua New Guinea,PG,6R6JRXXF+55,6R6JRXXF+55
-5.142,152.88,6.4,1971,7,28,1,10,1,Papua New Guinea,PG,6R6JVV5H+6X,6R6JVV5H+6X
41.381,143.462999999999,6.6,1971,8,2,7,24,1,8RH59FJ7+C5,8RH59FJ7+C5,8RH59FJ7+C5,8RH59FJ7+C5
-0.853,-22.1299999999999,7.0,1971,8,5,1,58,1,69FV4VWC+R2,69FV4VWC+R2,69FV4VWC+R2,69FV4VWC+R2
-5.885,154.312999999999,6.0,1971,8,9,12,12,1,Papua New Guinea,PG,6R6P4877+X5,6R6P4877+X5
-5.787,152.194999999999,6.2,1971,8,9,20,1,1,Papua New Guinea,PG,6R6J657V+5X,6R6J657V+5X
-62.749,155.711,6.1,1971,8,11,14,23,1,3R9Q7P26+CC,3R9Q7P26+CC,3R9Q7P26+CC,3R9Q7P26+CC
-6.1,154.091,6.2,1971,8,13,16,48,1,Papua New Guinea,PG,6R5PW32R+2C,6R5PW32R+2C
-6.167,154.13,6.2,1971,8,13,20,29,1,Papua New Guinea,PG,6R5PR4MH+5X,6R5PR4MH+5X
-15.195,-178.420999999999,6.6,1971,8,14,9,2,1,52P3RH4H+2J,52P3RH4H+2J,52P3RH4H+2J,52P3RH4H+2J
49.289,155.448,6.1,1971,8,19,22,15,1,Russia,RU,8RXQ7CQX+H5,8RXQ7CQX+H5
-3.974,146.059,6.3,1971,8,23,4,8,1,Papua New Guinea,PG,6R8823G5+9H,6R8823G5+9H
46.5,141.172,7.1,1971,9,5,18,35,1,Russia,RU,8RR3G52C+2R,8RR3G52C+2R
46.405,141.174,6.3,1971,9,5,19,33,1,Russia,RU,8RR3C54F+2H,8RR3C54F+2H
46.74499999999991,141.359,6.1,1971,9,6,13,37,1,Russia,RU,8RR3P9W5+2H,8RR3P9W5+2H
46.381,141.146999999999,6.6,1971,9,8,11,48,1,Russia,RU,8RR394JW+CQ,8RR394JW+CQ
46.25099999999991,140.938999999999,6.2,1971,9,8,16,59,1,Russia,RU,8RR27W2Q+CH,8RR27W2Q+CH
44.438,150.860999999999,6.0,1971,9,9,23,1,1,8RPGCVQ6+59,8RPGCVQ6+59,8RPGCVQ6+59,8RPGCVQ6+59
-6.479,151.524,6.3,1971,9,14,5,20,1,Papua New Guinea,PG,6R5HGGCF+CJ,6R5HGGCF+CJ
39.106,143.449,6.0,1971,9,15,14,55,1,8RF54C4X+9H,8RF54C4X+9H,8RF54C4X+9H,8RF54C4X+9H
-5.916,130.652999999999,6.2,1971,9,16,6,22,1,Indonesia,ID,6Q6G3MM3+J6,6Q6G3MM3+J6
-6.541,146.574999999999,6.3,1971,9,25,4,36,1,Papua New Guinea,PG,Morobe Province,Morobe Province
46.386,141.109,6.0,1971,9,27,19,1,1,Russia,RU,8RR394P5+9H,8RR394P5+9H
-3.208,148.144,6.1,1971,9,27,22,20,1,Papua New Guinea,PG,6R8CQ4RV+RJ,6R8CQ4RV+RJ
26.765,-110.777,6.6,1971,9,30,8,17,1,Mexico,MX,75RFQ68F+25,75RFQ68F+25
-0.463,-4.841,6.0,1971,9,30,21,24,1,6CFQG5P5+RH,6CFQG5P5+RH,6CFQG5P5+RH,6CFQG5P5+RH
-14.6969999999999,171.666,6.4,1971,10,3,13,24,1,5VQH8M38+59,5VQH8M38+59,5VQH8M38+59,5VQH8M38+59
-54.348999999999904,1.844,6.3,1971,10,14,22,36,1,3FQ3MR2V+CH,3FQ3MR2V+CH,3FQ3MR2V+CH,3FQ3MR2V+CH
-54.73499999999991,146.341,6.2,1971,10,23,1,41,1,3RQ8788R+2C,3RQ8788R+2C,3RQ8788R+2C,3RQ8788R+2C
11.832,142.479999999999,6.3,1971,10,23,22,33,1,7R34RFJJ+Q2,7R34RFJJ+Q2,7R34RFJJ+Q2,7R34RFJJ+Q2
11.843,142.289999999999,6.4,1971,10,24,1,37,1,7R34R7VQ+6X,7R34R7VQ+6X,7R34R7VQ+6X,7R34R7VQ+6X
11.851,142.286,6.2,1971,10,24,2,21,1,7R34V72P+9C,7R34V72P+9C,7R34V72P+9C,7R34V72P+9C
-13.0879999999999,166.454,6.2,1971,10,25,3,46,1,Vanuatu,VU,WF63+RH,WF63+RH
-15.4979999999999,167.22,7.1,1971,10,27,17,58,1,Vanuatu,VU,Sanma Province,Sanma Province
-13.362,166.436,6.7,1971,10,28,18,0,1,Vanuatu,VU,5VR8JCQP+69,5VR8JCQP+69
51.472,179.107,6.8,1971,11,6,22,0,1,United States,US,Alaska,AK
-23.398,-179.914999999999,6.0,1971,11,20,7,28,1,5282J32P+R2,5282J32P+R2,5282J32P+R2,5282J32P+R2
-11.817,166.532,6.4,1971,11,21,5,57,1,Solomon Islands,SB,5VW85GMJ+5Q,5VW85GMJ+5Q
52.89699999999991,159.187,6.3,1971,11,24,19,35,1,Russia,RU,9R4XV5WP+QR,9R4XV5WP+QR
44.828,153.342999999999,6.3,1971,12,2,17,18,1,8RPMR8HV+65,8RPMR8HV+65,8RPMR8HV+65,8RPMR8HV+65
-5.996,154.555,6.0,1971,12,4,2,25,1,Papua New Guinea,PG,6R6P2H34+J2,6R6P2H34+J2
49.625,-129.449999999999,6.0,1971,12,5,5,50,1,84XGJHF2+X2,84XGJHF2+X2,84XGJHF2+X2,84XGJHF2+X2
-54.381,5.908,6.1,1971,12,7,3,26,1,3FQ7JW95+H5,3FQ7JW95+H5,3FQ7JW95+H5,3FQ7JW95+H5
3.704,128.021999999999,6.0,1971,12,7,6,23,1,6QMCP23C+HQ,6QMCP23C+HQ,6QMCP23C+HQ,6QMCP23C+HQ
-22.9119999999999,-70.757,6.1,1971,12,8,16,5,1,Chile,CL,579F36QV+56,579F36QV+56
55.996,163.294999999999,7.8,1971,12,15,8,29,1,Russia,RU,9V75X7WV+9X,9V75X7WV+9X
-4.733,151.867999999999,6.0,1971,12,30,15,39,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
22.552,122.105999999999,6.9,1972,1,4,3,16,1,7QJ4H424+Q9,7QJ4H424+Q9,7QJ4H424+Q9,7QJ4H424+Q9
20.8739999999999,120.212999999999,6.3,1972,1,8,5,27,1,7QG2V6F7+H6,7QG2V6F7+H6,7QG2V6F7+H6,7QG2V6F7+H6
-55.75999999999991,-28.7199999999999,6.2,1972,1,8,11,34,1,South Georgia and the South Sandwich Islands,GS,39PH67RJ+22,39PH67RJ+22
-4.78,145.038999999999,6.6,1972,1,18,21,55,1,Papua New Guinea,PG,Madang Province,Madang Province
-4.702,144.973999999999,6.4,1972,1,19,15,0,1,Papua New Guinea,PG,Madang Province,Madang Province
36.377,70.7139999999999,6.0,1972,1,20,11,36,1,Afghanistan,AF,Badakhshan,Badakhshan
-20.483,172.846,6.3,1972,1,22,21,50,1,5VFJGR8W+QC,5VFJGR8W+QC,5VFJGR8W+QC,5VFJGR8W+QC
-13.1739999999999,166.375,7.1,1972,1,23,21,17,1,Vanuatu,VU,5VR8R9GF+9X,5VR8R9GF+9X
-13.0399999999999,166.398,6.2,1972,1,24,3,55,1,Vanuatu,VU,5VR8X96X+26,5VR8X96X+26
22.4549999999999,122.261,7.5,1972,1,25,2,6,1,7QJ4F736+X9,7QJ4F736+X9,7QJ4F736+X9,7QJ4F736+X9
23.033,122.154,7.0,1972,1,25,3,41,1,7QM425M3+6H,7QM425M3+6H,7QM425M3+6H,7QM425M3+6H
-19.3829999999999,169.11,6.1,1972,1,28,1,16,1,Vanuatu,VU,J486+R2,J486+R2
-11.359,166.335,6.2,1972,2,14,23,29,1,Solomon Islands,SB,5VW8J8RM+CX,5VW8J8RM+CX
-60.59799999999991,-25.6649999999999,6.1,1972,2,25,1,17,1,39FPC82P+R2,39FPC82P+R2,39FPC82P+R2,39FPC82P+R2
33.3419999999999,140.782,6.3,1972,2,29,9,22,1,8R528QRJ+QQ,8R528QRJ+QQ,8R528QRJ+QQ,8R528QRJ+QQ
-28.231,-178.345,6.2,1972,3,7,7,45,1,5233QM94+J2,5233QM94+J2,5233QM94+J2,5233QM94+J2
40.834,141.901,6.0,1972,3,19,15,57,1,8RG3RWM2+J9,8RG3RWM2+J9,8RG3RWM2+J9,8RG3RWM2+J9
-6.768,-76.787,6.1,1972,3,20,7,33,1,Peru,PE,San Martin,San Martin
51.28999999999991,-179.22,6.0,1972,3,20,23,31,1,United States,US,Alaska,AK
49.061,153.574,6.3,1972,3,22,10,27,1,Russia,RU,8RXM3H6F+CH,8RXM3H6F+CH
56.14,-157.139999999999,6.0,1972,3,24,3,38,1,United States,US,93844VQ6+X2,93844VQ6+X2
-3.542,150.093999999999,6.4,1972,3,25,12,15,1,Papua New Guinea,PG,6R8GF35V+5H,6R8GF35V+5H
43.415999999999904,146.027999999999,6.0,1972,3,25,22,59,1,8RM8C28H+96,8RM8C28H+96,8RM8C28H+96,8RM8C28H+96
-25.69,179.389,6.2,1972,3,30,5,34,1,5V6X896Q+2J,5V6X896Q+2J,5V6X896Q+2J,5V6X896Q+2J
-49.54599999999991,163.734,6.3,1972,4,1,23,51,1,4V25FP3M+JH,4V25FP3M+JH,4V25FP3M+JH,4V25FP3M+JH
-13.291,166.131,6.6,1972,4,2,21,30,1,Vanuatu,VU,5VR8P45J+J9,5VR8P45J+J9
-7.425,125.584,6.6,1972,4,4,22,43,1,Indonesia,ID,6Q47HHGM+2J,6Q47HHGM+2J
28.434,52.829,6.9,1972,4,10,2,6,1,Iran,IR,Fars Province,Fars Province
0.967,-28.286,6.4,1972,4,11,2,21,1,69GHXP87+QH,69GHXP87+QH,69GHXP87+QH,69GHXP87+QH
24.19,122.52,6.1,1972,4,17,10,49,1,7QP45GQ9+XX,7QP45GQ9+XX,7QP45GQ9+XX,7QP45GQ9+XX
-31.3569999999999,-111.063999999999,6.1,1972,4,24,1,20,1,45WCJWVP+6C,45WCJWVP+6C,45WCJWVP+6C,45WCJWVP+6C
23.638,121.551,6.9,1972,4,24,9,57,1,Taiwan,TW,花東海岸公路,台11線
13.3699999999999,120.309,7.2,1972,4,25,19,30,1,Philippines,PH,98C5+2H,98C5+2H
-5.079,154.227,6.0,1972,4,28,23,32,1,Papua New Guinea,PG,6R6PW6CG+CQ,6R6PW6CG+CQ
-15.919,167.511,6.8,1972,5,4,7,48,1,Vanuatu,VU,3GJ6+C9,3GJ6+C9
35.124,23.6119999999999,6.3,1972,5,4,21,40,1,Greece,GR,4JF6+HQ,4JF6+HQ
-4.162,152.678,6.6,1972,5,5,23,16,1,Papua New Guinea,PG,New Ireland Province,New Ireland Province
-53.713,-134.214,6.3,1972,5,7,22,6,1,34R77QPP+QC,34R77QPP+QC,34R77QPP+QC,34R77QPP+QC
16.599,122.29,6.9,1972,5,22,6,4,1,Philippines,PH,Cagayan Valley,Cagayan Valley
-17.689,-175.188999999999,6.2,1972,5,22,20,45,1,52J68R66+C9,52J68R66+C9,52J68R66+C9,52J68R66+C9
-11.023,117.059,6.3,1972,5,28,1,55,1,5PWVX3G5+RJ,5PWVX3G5+RJ,5PWVX3G5+RJ,5PWVX3G5+RJ
-30.4579999999999,-71.799,6.6,1972,6,8,18,53,1,Chile,CL,G6R2+RC,G6R2+RC
36.22999999999991,69.671,6.1,1972,6,24,15,29,1,Afghanistan,AF,Baghlan,Baghlan
50.149,-129.273,6.4,1972,7,23,19,13,1,942G4PXG+JR,942G4PXG+JR,942G4PXG+JR,942G4PXG+JR
-4.639,152.297,6.0,1972,7,30,20,13,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
56.82,-135.685,7.6,1972,7,30,21,45,1,United States,US,9486R897+XX,9486R897+XX
51.19899999999991,-178.119,6.2,1972,8,3,4,40,1,United States,US,92335VXJ+JC,92335VXJ+JC
-11.239,162.051999999999,6.0,1972,8,4,20,1,1,Solomon Islands,SB,5VW4Q362+9R,5VW4Q362+9R
-11.109,162.033999999999,6.1,1972,8,4,22,30,1,Solomon Islands,SB,5VW4V2RM+CH,5VW4V2RM+CH
-11.23,161.928,6.1,1972,8,5,5,31,1,Solomon Islands,SB,5VW3QW9H+X5,5VW3QW9H+X5
-11.179,162.13,6.1,1972,8,5,6,30,1,Solomon Islands,SB,5VW4R4CH+9X,5VW4R4CH+9X
-16.6469999999999,-172.098999999999,6.0,1972,8,7,9,24,1,52M99W32+6C,52M99W32+6C,52M99W32+6C,52M99W32+6C
-5.962,152.901999999999,7.1,1972,8,17,23,44,1,Papua New Guinea,PG,6R6J2WQ2+5Q,6R6J2WQ2+5Q
-6.019,152.639999999999,6.0,1972,8,18,0,23,1,Papua New Guinea,PG,6R5JXJJQ+9X,6R5JXJJQ+9X
-5.19,134.054,6.1,1972,8,19,16,6,1,Indonesia,ID,6Q6PR363+2H,6Q6PR363+2H
-21.26,-174.529,6.0,1972,8,28,18,58,1,Tonga,TO,52C7PFRC+2C,52C7PFRC+2C
-3.478,144.934,6.4,1972,8,30,10,29,1,Papua New Guinea,PG,6R86GWCM+RH,6R86GWCM+RH
29.3649999999999,130.542,6.1,1972,9,2,1,49,1,7QXG9G7R+XR,7QXG9G7R+XR,7QXG9G7R+XR,7QXG9G7R+XR
-5.552,151.276999999999,6.2,1972,9,3,6,31,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
35.9789999999999,73.417,6.3,1972,9,3,16,48,1,Pakistan,PK,Gilgit-Baltistan,Gilgit-Baltistan
-11.68,166.241,6.0,1972,9,4,18,11,1,Solomon Islands,SB,5VW8869R+X9,5VW8869R+X9
1.876,128.169,6.1,1972,9,5,17,18,1,Indonesia,ID,V5G9+CH,V5G9+CH
-19.8769999999999,169.002,6.1,1972,9,5,17,30,1,5VGF42F2+6Q,5VGF42F2+6Q,5VGF42F2+6Q,5VGF42F2+6Q
-15.368,-175.673,6.1,1972,9,9,2,44,1,52P6J8JG+RQ,52P6J8JG+RQ,52P6J8JG+RQ,52P6J8JG+RQ
-20.1999999999999,168.8,6.2,1972,9,10,6,3,1,5VFCQQXX+XX,5VFCQQXX+XX,5VFCQQXX+XX,5VFCQQXX+XX
-3.243,130.763,6.0,1972,9,11,13,35,1,Indonesia,ID,QQ47+R6,QQ47+R6
37.92799999999991,22.387,6.0,1972,9,13,4,13,1,Greece,GR,"Decentralized Administration of Peloponnese, Western Greece and the Ionian","Decentralized Administration of Peloponnese, Western Greece and the Ionian"
-20.3709999999999,168.843999999999,6.6,1972,9,13,14,33,1,5VFCJRHV+JH,5VFCJRHV+JH,5VFCJRHV+JH,5VFCJRHV+JH
15.244,-96.2289999999999,6.0,1972,9,16,9,14,1,Mexico,MX,76756QVC+HC,76756QVC+HC
